date,AVG.INTWO,CORRA_TOTAL_VOLUME,CORRA_TRIMMED_VOLUME,CORRA_NUMBER_OF_SUBMITTERS,CORRA_RATE_AT_TRIM,CORRA_RATE_AT_PERCENTILE_5,CORRA_RATE_AT_PERCENTILE_25,CORRA_RATE_AT_PERCENTILE_75,CORRA_RATE_AT_PERCENTILE_95,CORRA_PUBLICATION_STATUS,CORRA_CALCULATION_METHODOLOGY
8/04/1999,4.7871,,,,,,,,,,
9/04/1999,4.7737,,,,,,,,,,
12/04/1999,4.791,,,,,,,,,,
13/04/1999,4.7925,,,,,,,,,,
14/04/1999,4.7848,,,,,,,,,,
15/04/1999,4.9441,,,,,,,,,,
16/04/1999,4.8391,,,,,,,,,,
19/04/1999,4.8257,,,,,,,,,,
20/04/1999,4.7976,,,,,,,,,,
21/04/1999,4.787,,,,,,,,,,
22/04/1999,4.7969,,,,,,,,,,
23/04/1999,4.7729,,,,,,,,,,
26/04/1999,4.8185,,,,,,,,,,
27/04/1999,4.8256,,,,,,,,,,
28/04/1999,4.856,,,,,,,,,,
29/04/1999,4.9548,,,,,,,,,,
30/04/1999,5.1315,,,,,,,,,,
3/05/1999,4.8882,,,,,,,,,,
4/05/1999,4.7189,,,,,,,,,,
5/05/1999,4.6109,,,,,,,,,,
6/05/1999,4.6198,,,,,,,,,,
7/05/1999,4.6045,,,,,,,,,,
10/05/1999,4.6065,,,,,,,,,,
11/05/1999,4.5762,,,,,,,,,,
12/05/1999,4.5653,,,,,,,,,,
13/05/1999,4.6423,,,,,,,,,,
14/05/1999,4.6875,,,,,,,,,,
17/05/1999,4.7084,,,,,,,,,,
18/05/1999,4.6101,,,,,,,,,,
19/05/1999,4.5864,,,,,,,,,,
20/05/1999,4.6317,,,,,,,,,,
21/05/1999,4.6347,,,,,,,,,,
25/05/1999,4.5988,,,,,,,,,,
26/05/1999,4.5989,,,,,,,,,,
27/05/1999,4.6534,,,,,,,,,,
28/05/1999,4.715,,,,,,,,,,
31/05/1999,4.7485,,,,,,,,,,
1/06/1999,4.8993,,,,,,,,,,
2/06/1999,4.6423,,,,,,,,,,
3/06/1999,4.6231,,,,,,,,,,
4/06/1999,4.5928,,,,,,,,,,
7/06/1999,4.5856,,,,,,,,,,
8/06/1999,4.5696,,,,,,,,,,
9/06/1999,4.5453,,,,,,,,,,
10/06/1999,4.6436,,,,,,,,,,
11/06/1999,4.6005,,,,,,,,,,
14/06/1999,4.6038,,,,,,,,,,
15/06/1999,4.7134,,,,,,,,,,
16/06/1999,4.5952,,,,,,,,,,
17/06/1999,4.5647,,,,,,,,,,
18/06/1999,4.5831,,,,,,,,,,
21/06/1999,4.5909,,,,,,,,,,
22/06/1999,4.6081,,,,,,,,,,
23/06/1999,4.6308,,,,,,,,,,
24/06/1999,4.5768,,,,,,,,,,
25/06/1999,4.5312,,,,,,,,,,
28/06/1999,4.5965,,,,,,,,,,
29/06/1999,4.633,,,,,,,,,,
30/06/1999,4.835,,,,,,,,,,
2/07/1999,4.6766,,,,,,,,,,
5/07/1999,4.643,,,,,,,,,,
6/07/1999,4.5989,,,,,,,,,,
7/07/1999,4.5868,,,,,,,,,,
8/07/1999,4.6659,,,,,,,,,,
9/07/1999,4.5648,,,,,,,,,,
12/07/1999,4.5671,,,,,,,,,,
13/07/1999,4.5691,,,,,,,,,,
14/07/1999,4.5577,,,,,,,,,,
15/07/1999,4.6185,,,,,,,,,,
16/07/1999,4.593,,,,,,,,,,
19/07/1999,4.5818,,,,,,,,,,
20/07/1999,4.5872,,,,,,,,,,
21/07/1999,4.5831,,,,,,,,,,
22/07/1999,4.6633,,,,,,,,,,
23/07/1999,4.605,,,,,,,,,,
26/07/1999,4.66,,,,,,,,,,
27/07/1999,4.6712,,,,,,,,,,
28/07/1999,4.6975,,,,,,,,,,
29/07/1999,4.719,,,,,,,,,,
