"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Canadian Overnight Repo Rate Average (CORRA)"

"DESCRIPTION"
"Canadian Overnight Repo Rate Average (CORRA)"

"LINK"
"https://www.bankofcanada.ca/?p=212119"

"SERIES"
"id","label","description"
"AVG.INTWO","Canadian Overnight Repo Rate Average (CORRA) (%)","Canadian Overnight Repo Rate Average (CORRA) (%)"
"CORRA_TOTAL_VOLUME","Total dollar trading volume of all trades eligible for CORRA ($)","Total dollar trading volume of all trades eligible for CORRA ($)"
"CORRA_TRIMMED_VOLUME","Trimmed dollar volume of trades eligible for CORRA ($)","Trimmed dollar volume of trades eligible for CORRA ($)"
"CORRA_NUMBER_OF_SUBMITTERS","Number of unique data submitters for CORRA","Number of unique data submitters for CORRA"
"CORRA_RATE_AT_TRIM","Rate at which daily CORRA trading volume is trimmed (%)","Rate at which daily CORRA trading volume is trimmed (%)"
"CORRA_RATE_AT_PERCENTILE_5","Rate at 5th percentile of the trimmed trading volume (%)","Rate at 5th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_25","Rate at 25th percentile of the trimmed trading volume (%)","Rate at 25th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_75","Rate at 75th percentile of the trimmed trading volume (%)","Rate at 75th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_95","Rate at 95th percentile of the trimmed trading volume (%)","Rate at 95th percentile of the trimmed trading volume (%)"
"CORRA_PUBLICATION_STATUS","Publication status","Publication status"
"CORRA_CALCULATION_METHODOLOGY","Calculation methodology","Calculation methodology"

"OBSERVATIONS"
"date","AVG.INTWO","CORRA_TOTAL_VOLUME","CORRA_TRIMMED_VOLUME","CORRA_NUMBER_OF_SUBMITTERS","CORRA_RATE_AT_TRIM","CORRA_RATE_AT_PERCENTILE_5","CORRA_RATE_AT_PERCENTILE_25","CORRA_RATE_AT_PERCENTILE_75","CORRA_RATE_AT_PERCENTILE_95","CORRA_PUBLICATION_STATUS","CORRA_CALCULATION_METHODOLOGY"
"2011-11-04","0.9987","","","","","","","","","",""
"2011-11-07","1.0017","","","","","","","","","",""
"2011-11-08","1.0000","","","","","","","","","",""
"2011-11-09","0.9959","","","","","","","","","",""
"2011-11-10","1.0036","","","","","","","","","",""
"2011-11-14","1.0092","","","","","","","","","",""
"2011-11-15","1.0079","","","","","","","","","",""
"2011-11-16","1.0032","","","","","","","","","",""
"2011-11-17","1.0149","","","","","","","","","",""
"2011-11-18","1.0032","","","","","","","","","",""
"2011-11-21","1.0050","","","","","","","","","",""
"2011-11-22","1.0011","","","","","","","","","",""
"2011-11-23","0.9947","","","","","","","","","",""
"2011-11-24","1.0011","","","","","","","","","",""
"2011-11-25","1.0021","","","","","","","","","",""
"2011-11-28","0.9975","","","","","","","","","",""
"2011-11-29","0.9991","","","","","","","","","",""
"2011-11-30","0.9978","","","","","","","","","",""
"2011-12-01","1.0069","","","","","","","","","",""
"2011-12-02","1.0086","","","","","","","","","",""
"2011-12-05","1.0138","","","","","","","","","",""
"2011-12-06","1.0090","","","","","","","","","",""
"2011-12-07","0.9990","","","","","","","","","",""
"2011-12-08","0.9982","","","","","","","","","",""
"2011-12-09","1.0000","","","","","","","","","",""
"2011-12-12","1.0056","","","","","","","","","",""
"2011-12-13","1.0021","","","","","","","","","",""
"2011-12-14","1.0032","","","","","","","","","",""
"2011-12-15","1.0036","","","","","","","","","",""
"2011-12-16","1.0018","","","","","","","","","",""
"2011-12-19","1.0136","","","","","","","","","",""
"2011-12-20","1.0165","","","","","","","","","",""
"2011-12-21","1.0159","","","","","","","","","",""
"2011-12-22","1.0120","","","","","","","","","",""
"2011-12-23","0.9986","","","","","","","","","",""
"2011-12-28","1.0054","","","","","","","","","",""
"2011-12-29","0.9769","","","","","","","","","",""
"2011-12-30","0.9875","","","","","","","","","",""
"2012-01-03","1.0033","","","","","","","","","",""
"2012-01-04","1.0013","","","","","","","","","",""
"2012-01-05","1.0000","","","","","","","","","",""
"2012-01-06","1.0040","","","","","","","","","",""
"2012-01-09","1.0037","","","","","","","","","",""
"2012-01-10","1.0016","","","","","","","","","",""
"2012-01-11","1.0045","","","","","","","","","",""
"2012-01-12","1.0034","","","","","","","","","",""
"2012-01-13","1.0051","","","","","","","","","",""
"2012-01-16","1.0058","","","","","","","","","",""
"2012-01-17","1.0062","","","","","","","","","",""
"2012-01-18","1.0072","","","","","","","","","",""
"2012-01-19","1.0013","","","","","","","","","",""
"2012-01-20","0.9994","","","","","","","","","",""
"2012-01-23","0.9981","","","","","","","","","",""
"2012-01-24","0.9945","","","","","","","","","",""
"2012-01-25","0.9970","","","","","","","","","",""
"2012-01-26","0.9880","","","","","","","","","",""
"2012-01-27","0.9894","","","","","","","","","",""
"2012-01-30","0.9938","","","","","","","","","",""
"2012-01-31","0.9807","","","","","","","","","",""
"2012-02-01","0.9781","","","","","","","","","",""
"2012-02-02","0.9856","","","","","","","","","",""
"2012-02-03","0.9885","","","","","","","","","",""
"2012-02-06","0.9945","","","","","","","","","",""
"2012-02-07","0.9885","","","","","","","","","",""
"2012-02-08","0.9914","","","","","","","","","",""
"2012-02-09","0.9959","","","","","","","","","",""
"2012-02-10","1.0010","","","","","","","","","",""
"2012-02-13","1.0067","","","","","","","","","",""
"2012-02-14","0.9967","","","","","","","","","",""
"2012-02-15","1.0011","","","","","","","","","",""
"2012-02-16","1.0100","","","","","","","","","",""
"2012-02-17","1.0245","","","","","","","","","",""
"2012-02-21","1.0022","","","","","","","","","",""
"2012-02-22","0.9991","","","","","","","","","",""
"2012-02-23","0.9967","","","","","","","","","",""
"2012-02-24","0.9924","","","","","","","","","",""
"2012-02-27","0.9900","","","","","","","","","",""
"2012-02-28","0.9973","","","","","","","","","",""
"2012-02-29","0.9908","","","","","","","","","",""
"2012-03-01","1.0000","","","","","","","","","",""
"2012-03-02","1.0112","","","","","","","","","",""
"2012-03-05","0.9952","","","","","","","","","",""
"2012-03-06","0.9997","","","","","","","","","",""
"2012-03-07","0.9895","","","","","","","","","",""
"2012-03-08","1.0221","","","","","","","","","",""
"2012-03-09","1.0070","","","","","","","","","",""
"2012-03-12","1.0036","","","","","","","","","",""
"2012-03-13","1.0005","","","","","","","","","",""
"2012-03-14","1.0097","","","","","","","","","",""
"2012-03-15","1.0069","","","","","","","","","",""
"2012-03-16","0.9974","","","","","","","","","",""
"2012-03-19","0.9961","","","","","","","","","",""
"2012-03-20","0.9999","","","","","","","","","",""
"2012-03-21","0.9981","","","","","","","","","",""
"2012-03-22","1.0000","","","","","","","","","",""
"2012-03-23","0.9966","","","","","","","","","",""
"2012-03-26","1.0000","","","","","","","","","",""
"2012-03-27","0.9977","","","","","","","","","",""
"2012-03-28","0.9999","","","","","","","","","",""
"2012-03-29","1.0267","","","","","","","","","",""
"2012-03-30","1.0330","","","","","","","","","",""
"2012-04-02","1.0336","","","","","","","","","",""
"2012-04-03","1.0351","","","","","","","","","",""
"2012-04-04","1.0171","","","","","","","","","",""
"2012-04-05","1.0018","","","","","","","","","",""
"2012-04-09","1.0169","","","","","","","","","",""
"2012-04-10","1.0152","","","","","","","","","",""
"2012-04-11","1.0043","","","","","","","","","",""
"2012-04-12","1.0119","","","","","","","","","",""
"2012-04-13","1.0508","","","","","","","","","",""
"2012-04-16","1.0405","","","","","","","","","",""
"2012-04-17","1.0326","","","","","","","","","",""
"2012-04-18","1.0258","","","","","","","","","",""
"2012-04-19","1.0257","","","","","","","","","",""
"2012-04-20","1.0365","","","","","","","","","",""
"2012-04-23","1.0250","","","","","","","","","",""
"2012-04-24","0.9912","","","","","","","","","",""
"2012-04-25","0.9945","","","","","","","","","",""
"2012-04-26","1.0115","","","","","","","","","",""
"2012-04-27","1.0127","","","","","","","","","",""
"2012-04-30","1.0597","","","","","","","","","",""
"2012-05-01","1.0179","","","","","","","","","",""
"2012-05-02","1.0152","","","","","","","","","",""
"2012-05-03","1.0062","","","","","","","","","",""
"2012-05-04","1.0001","","","","","","","","","",""
"2012-05-07","1.0146","","","","","","","","","",""
"2012-05-08","1.0026","","","","","","","","","",""
"2012-05-09","0.9980","","","","","","","","","",""
"2012-05-10","0.9938","","","","","","","","","",""
"2012-05-11","0.9980","","","","","","","","","",""
"2012-05-14","0.9978","","","","","","","","","",""
"2012-05-15","1.0006","","","","","","","","","",""
"2012-05-16","1.0002","","","","","","","","","",""
"2012-05-17","0.9987","","","","","","","","","",""
"2012-05-18","0.9998","","","","","","","","","",""
"2012-05-22","1.0093","","","","","","","","","",""
"2012-05-23","1.0040","","","","","","","","","",""
"2012-05-24","1.0067","","","","","","","","","",""
"2012-05-25","1.0105","","","","","","","","","",""
"2012-05-28","1.0126","","","","","","","","","",""
"2012-05-29","1.0258","","","","","","","","","",""
"2012-05-30","1.0115","","","","","","","","","",""
"2012-05-31","1.0062","","","","","","","","","",""
"2012-06-01","1.0370","","","","","","","","","",""
"2012-06-04","1.0126","","","","","","","","","",""
"2012-06-05","1.0266","","","","","","","","","",""
"2012-06-06","1.0230","","","","","","","","","",""
"2012-06-07","1.0096","","","","","","","","","",""
"2012-06-08","1.0088","","","","","","","","","",""
"2012-06-11","0.9994","","","","","","","","","",""
"2012-06-12","1.0010","","","","","","","","","",""
"2012-06-13","1.0059","","","","","","","","","",""
"2012-06-14","1.0036","","","","","","","","","",""
"2012-06-15","1.0280","","","","","","","","","",""
"2012-06-18","1.0073","","","","","","","","","",""
"2012-06-19","0.9982","","","","","","","","","",""
"2012-06-20","1.0014","","","","","","","","","",""
"2012-06-21","1.0015","","","","","","","","","",""
"2012-06-22","0.9896","","","","","","","","","",""
"2012-06-25","0.9972","","","","","","","","","",""
"2012-06-26","0.9981","","","","","","","","","",""
"2012-06-27","0.9955","","","","","","","","","",""
"2012-06-28","0.9892","","","","","","","","","",""
"2012-06-29","0.9945","","","","","","","","","",""
"2012-07-03","1.0058","","","","","","","","","",""
"2012-07-04","1.0045","","","","","","","","","",""
"2012-07-05","1.0068","","","","","","","","","",""
"2012-07-06","1.0043","","","","","","","","","",""
"2012-07-09","0.9985","","","","","","","","","",""
"2012-07-10","0.9628","","","","","","","","","",""
"2012-07-11","0.9930","","","","","","","","","",""
"2012-07-12","1.0012","","","","","","","","","",""
"2012-07-13","0.9979","","","","","","","","","",""
"2012-07-16","1.0060","","","","","","","","","",""
"2012-07-17","1.0089","","","","","","","","","",""
"2012-07-18","1.0000","","","","","","","","","",""
"2012-07-19","0.9952","","","","","","","","","",""
"2012-07-20","0.9969","","","","","","","","","",""
"2012-07-23","0.9830","","","","","","","","","",""
"2012-07-24","0.9975","","","","","","","","","",""
"2012-07-25","0.9991","","","","","","","","","",""
"2012-07-26","0.9978","","","","","","","","","",""
"2012-07-27","0.9967","","","","","","","","","",""
"2012-07-30","0.9969","","","","","","","","","",""
"2012-07-31","0.9879","","","","","","","","","",""
"2012-08-01","1.0067","","","","","","","","","",""
"2012-08-02","1.0095","","","","","","","","","",""
"2012-08-03","1.0166","","","","","","","","","",""
"2012-08-07","1.0156","","","","","","","","","",""
"2012-08-08","1.0166","","","","","","","","","",""
"2012-08-09","1.0140","","","","","","","","","",""
"2012-08-10","1.0239","","","","","","","","","",""
"2012-08-13","1.0146","","","","","","","","","",""
"2012-08-14","1.0049","","","","","","","","","",""
"2012-08-15","1.0176","","","","","","","","","",""
"2012-08-16","1.0267","","","","","","","","","",""
"2012-08-17","1.0094","","","","","","","","","",""
"2012-08-20","1.0054","","","","","","","","","",""
"2012-08-21","1.0069","","","","","","","","","",""
"2012-08-22","1.0145","","","","","","","","","",""
"2012-08-23","1.0043","","","","","","","","","",""
"2012-08-24","1.0235","","","","","","","","","",""
"2012-08-27","1.0135","","","","","","","","","",""
"2012-08-28","1.0042","","","","","","","","","",""
"2012-08-29","1.0090","","","","","","","","","",""
"2012-08-30","1.0347","","","","","","","","","",""
"2012-08-31","1.0234","","","","","","","","","",""
"2012-09-04","1.0199","","","","","","","","","",""
"2012-09-05","1.0217","","","","","","","","","",""
"2012-09-06","1.0135","","","","","","","","","",""
"2012-09-07","1.0180","","","","","","","","","",""
"2012-09-10","1.0085","","","","","","","","","",""
"2012-09-11","0.9998","","","","","","","","","",""
"2012-09-12","0.9905","","","","","","","","","",""
"2012-09-13","0.9952","","","","","","","","","",""
"2012-09-14","1.0027","","","","","","","","","",""
"2012-09-17","0.9585","","","","","","","","","",""
"2012-09-18","0.9891","","","","","","","","","",""
"2012-09-19","0.9895","","","","","","","","","",""
"2012-09-20","0.9994","","","","","","","","","",""
"2012-09-21","1.0024","","","","","","","","","",""
"2012-09-24","0.9962","","","","","","","","","",""
"2012-09-25","0.9983","","","","","","","","","",""
"2012-09-26","1.0100","","","","","","","","","",""
"2012-09-27","0.9970","","","","","","","","","",""
"2012-09-28","0.9977","","","","","","","","","",""
"2012-10-01","1.0087","","","","","","","","","",""
"2012-10-02","1.0075","","","","","","","","","",""
"2012-10-03","0.9983","","","","","","","","","",""
"2012-10-04","0.9945","","","","","","","","","",""
"2012-10-05","1.0081","","","","","","","","","",""
"2012-10-09","1.0093","","","","","","","","","",""
"2012-10-10","1.0163","","","","","","","","","",""
"2012-10-11","1.0097","","","","","","","","","",""
"2012-10-12","1.0090","","","","","","","","","",""
"2012-10-15","1.0167","","","","","","","","","",""
"2012-10-16","1.0150","","","","","","","","","",""
"2012-10-17","1.0120","","","","","","","","","",""
"2012-10-18","1.0098","","","","","","","","","",""
"2012-10-19","1.0096","","","","","","","","","",""
"2012-10-22","1.0109","","","","","","","","","",""
"2012-10-23","1.0032","","","","","","","","","",""
"2012-10-24","1.0169","","","","","","","","","",""
"2012-10-25","1.0168","","","","","","","","","",""
"2012-10-26","1.0337","","","","","","","","","",""
"2012-10-29","1.0644","","","","","","","","","",""
"2012-10-30","0.9528","","","","","","","","","",""
"2012-10-31","1.0153","","","","","","","","","",""
"2012-11-01","1.0269","","","","","","","","","",""
"2012-11-02","1.0058","","","","","","","","","",""
"2012-11-05","1.0072","","","","","","","","","",""
"2012-11-06","1.0051","","","","","","","","","",""
"2012-11-07","0.9877","","","","","","","","","",""
"2012-11-08","1.0081","","","","","","","","","",""
"2012-11-09","1.0121","","","","","","","","","",""
"2012-11-13","1.0460","","","","","","","","","",""
"2012-11-14","1.0171","","","","","","","","","",""
"2012-11-15","0.9962","","","","","","","","","",""
"2012-11-16","1.0062","","","","","","","","","",""
"2012-11-19","1.0092","","","","","","","","","",""
"2012-11-20","1.0136","","","","","","","","","",""
"2012-11-21","0.9925","","","","","","","","","",""
"2012-11-22","1.0068","","","","","","","","","",""
"2012-11-23","0.9981","","","","","","","","","",""
"2012-11-26","1.0017","","","","","","","","","",""
"2012-11-27","1.0000","","","","","","","","","",""
"2012-11-28","1.0089","","","","","","","","","",""
"2012-11-29","1.0062","","","","","","","","","",""
"2012-11-30","1.0066","","","","","","","","","",""
"2012-12-03","1.1084","","","","","","","","","",""
"2012-12-04","1.0293","","","","","","","","","",""
"2012-12-05","1.0046","","","","","","","","","",""
"2012-12-06","1.0010","","","","","","","","","",""
"2012-12-07","1.0176","","","","","","","","","",""
"2012-12-10","1.0205","","","","","","","","","",""
"2012-12-11","1.0127","","","","","","","","","",""
"2012-12-12","0.9893","","","","","","","","","",""
"2012-12-13","1.0013","","","","","","","","","",""
"2012-12-14","1.0051","","","","","","","","","",""
"2012-12-17","0.9974","","","","","","","","","",""
"2012-12-18","0.9985","","","","","","","","","",""
"2012-12-19","1.0049","","","","","","","","","",""
"2012-12-20","1.0037","","","","","","","","","",""
"2012-12-21","1.0059","","","","","","","","","",""
"2012-12-24","0.9791","","","","","","","","","",""
"2012-12-27","0.9890","","","","","","","","","",""
"2012-12-28","0.9767","","","","","","","","","",""
"2012-12-31","0.9861","","","","","","","","","",""
"2013-01-02","0.9997","","","","","","","","","",""
"2013-01-03","1.0071","","","","","","","","","",""
"2013-01-04","1.0024","","","","","","","","","",""
"2013-01-07","0.9995","","","","","","","","","",""
"2013-01-08","1.0000","","","","","","","","","",""
"2013-01-09","0.9992","","","","","","","","","",""
"2013-01-10","0.9980","","","","","","","","","",""
"2013-01-11","0.9874","","","","","","","","","",""
"2013-01-14","1.0321","","","","","","","","","",""
"2013-01-15","1.0402","","","","","","","","","",""
"2013-01-16","1.0133","","","","","","","","","",""
"2013-01-17","1.0112","","","","","","","","","",""
"2013-01-18","1.0179","","","","","","","","","",""
"2013-01-21","1.0093","","","","","","","","","",""
"2013-01-22","1.0127","","","","","","","","","",""
"2013-01-23","1.0201","","","","","","","","","",""
"2013-01-24","1.0196","","","","","","","","","",""
"2013-01-25","1.0307","","","","","","","","","",""
"2013-01-28","1.0203","","","","","","","","","",""
"2013-01-29","1.0334","","","","","","","","","",""
"2013-01-30","1.0316","","","","","","","","","",""
"2013-01-31","1.0230","","","","","","","","","",""
"2013-02-01","1.0190","","","","","","","","","",""
"2013-02-04","1.0219","","","","","","","","","",""
"2013-02-05","1.0156","","","","","","","","","",""
"2013-02-06","1.0158","","","","","","","","","",""
"2013-02-07","1.0081","","","","","","","","","",""
"2013-02-08","1.0006","","","","","","","","","",""
"2013-02-11","1.0292","","","","","","","","","",""
"2013-02-12","1.0128","","","","","","","","","",""
"2013-02-13","1.0148","","","","","","","","","",""
"2013-02-14","0.9984","","","","","","","","","",""
"2013-02-15","1.0174","","","","","","","","","",""
"2013-02-19","1.0221","","","","","","","","","",""
"2013-02-20","1.0149","","","","","","","","","",""
"2013-02-21","1.0155","","","","","","","","","",""
"2013-02-22","1.0309","","","","","","","","","",""
"2013-02-25","1.0186","","","","","","","","","",""
"2013-02-26","1.0106","","","","","","","","","",""
